"ID","REF_INSEE","NAME","SLUG","NORMALIZED","DEPARTMENT","REGION","IS_DISTRICT","DISTRICT_OF","ZIP_CODES","LATITUDE","LONGITUDE"
"7015","21445","La Motte-Ternant","la-motte-ternant","la motte ternant","21","27","0",,"21210","47.3168367609","4.32727965395"
"7016","21446","Moutiers-Saint-Jean","moutiers-saint-jean","moutiers saint jean","21","27","0",,"21500","47.5623920251","4.2256453588"
"7017","21447","Musigny","musigny","musigny","21","27","0",,"21230","47.1649661089","4.5232598082"
"7018","21448","Mussy-la-Fosse","mussy-la-fosse","mussy la fosse","21","27","0",,"21150","47.5214378007","4.44456513"
"7019","21449","Nan-sous-Thil","nan-sous-thil","nan sous thil","21","27","0",,"21390","47.3809368143","4.35907058516"
"7020","21450","Nantoux","nantoux","nantoux","21","27","0",,"21190","47.0346400359","4.75951042223"
"7021","21451","Nesle-et-Massoult","nesle-et-massoult","nesle et massoult","21","27","0",,"21330","47.7780284045","4.42668944062"
"7022","21452","Neuilly-Crimolois","neuilly-crimolois","neuilly crimolois","21","27","0",,"21800","47.2764524522","5.10401476317"
"7023","21454","Nicey","nicey","nicey","21","27","0",,"21330","47.8654500555","4.29442620527"
"7024","21455","Nod-sur-Seine","nod-sur-seine","nod sur seine","21","27","0",,"21400","47.7726814986","4.5989721378"
"7025","21456","Nogent-lès-Montbard","nogent-les-montbard","nogent les montbard","21","27","0",,"21500","47.6042846627","4.36951243241"
"7026","21457","Noidan","noidan","noidan","21","27","0",,"21390","47.3467171158","4.40982170354"
"7027","21458","Noiron-sous-Gevrey","noiron-sous-gevrey","noiron sous gevrey","21","27","0",,"21910","47.1883989512","5.08502769038"
"7028","21459","Noiron-sur-Bèze","noiron-sur-beze","noiron sur beze","21","27","0",,"21310","47.4394112405","5.29872318112"
"7029","21460","Noiron-sur-Seine","noiron-sur-seine","noiron sur seine","21","27","0",,"21400","47.9386038243","4.46986601367"
"7030","21461","Nolay","nolay","nolay","21","27","0",,"21340","46.958968613","4.61935844911"
"7031","21462","Norges-la-Ville","norges-la-ville","norges la ville","21","27","0",,"21490","47.4070463216","5.06948581601"
"7032","21463","Normier","normier","normier","21","27","0",,"21390","47.3633828394","4.43446785437"
"7033","21464","Nuits-Saint-Georges","nuits-saint-georges","nuits saint georges","21","27","0",,"21700","47.146518392","4.9385500417"
"7034","21465","Obtrée","obtree","obtree","21","27","0",,"21400","47.9312137105","4.56510115112"
"7035","21466","Oigny","oigny","oigny","21","27","0",,"21450","47.5832673026","4.72467354211"
"7036","21467","Oisilly","oisilly","oisilly","21","27","0",,"21310","47.416992177","5.36192344642"
"7037","21468","Orain","orain","orain","21","27","0",,"21610","47.6102265012","5.43501562658"
"7038","21469","Orgeux","orgeux","orgeux","21","27","0",,"21490","47.3642286227","5.15182250045"
"7039","21470","Origny","origny","origny","21","27","0",,"21510","47.712880266","4.63220686716"
"7040","21471","Orret","orret","orret","21","27","0",,"21450","47.6088070958","4.7017226745"
"7041","21472","Orville","orville","orville","21","27","0",,"21260","47.5606296412","5.21672083508"
"7042","21473","Ouges","ouges","ouges","21","27","0",,"21600","47.2613998117","5.0782109526"
